observatoryName,baseDate,averageTemperature,lowestTemperature,lowestTemperatureTime,highestTemperature,highestTemperatureTime,dailyRainfall,maximumWindSpeed,maximumWindSpeedTime,averageWindSpeed,maximumWindSpeedDirection
영실,20210423,12.4,10.3,2232.0,15.4,1309.0,0.0,9.8,1024.0,3.9,115.3
새별오름,20210423,19.2,16.5,2143.0,22.8,1301.0,0.0,19.1,1333.0,6.3,149.1
어리목,20210423,14.1,9.5,2139.0,20.9,1435.0,0.0,13.4,937.0,1.7,236.9
구좌,20210423,17.6,15.7,2340.0,21.3,1342.0,0.0,13.2,847.0,6.3,95.5
외도,20210423,20.0,16.0,2336.0,27.6,1310.0,0.0,11.7,451.0,3.7,96.0
중문,20210423,20.4,17.8,2353.0,24.2,1207.0,0.0,12.0,1130.0,3.9,121.7
대흘,20210423,17.5,14.9,2345.0,22.2,1332.0,0.0,11.5,1052.0,4.7,140.6
서광,20210424,18.0,11.6,411.0,22.8,1229.0,0.0,10.8,1320.0,2.1,148.9
제주남원,20210424,17.8,14.6,0.0,22.2,1505.0,0.0,7.7,1541.0,2.9,86.1
구좌,20210424,16.5,15.0,0.0,18.6,1556.0,0.0,10.8,225.0,4.4,85.0
대정,20210424,18.4,14.0,504.0,23.1,1325.0,0.0,12.9,1146.0,4.7,102.2
월정,20210424,16.5,14.6,2356.0,19.1,1439.0,0.0,8.9,50.0,3.3,116.6
대흘,20210424,16.0,14.0,2114.0,21.2,1558.0,0.0,9.1,1353.0,3.1,135.0
어리목,20210424,12.2,7.6,314.0,19.4,1345.0,1.5,9.8,1148.0,1.0,244.2
외도,20210424,17.2,14.1,2351.0,22.3,1305.0,0.0,11.5,1213.0,3.0,76.1
영실,20210424,11.4,8.9,1954.0,15.8,1418.0,0.0,7.1,1132.0,2.5,101.3
진달래밭,20210424,8.7,6.5,2222.0,13.4,1441.0,0.0,10.6,943.0,3.5,184.0
중문,20210425,16.9,12.7,326.0,24.2,1419.0,0.0,10.6,1513.0,2.1,130.5
어리목,20210425,11.0,5.6,621.0,17.2,1404.0,0.0,7.2,1127.0,1.4,67.0
마라도,20210425,17.1,15.6,401.0,22.1,1116.0,0.0,14.2,1542.0,6.1,107.1
제주남원,20210425,17.1,12.0,614.0,24.7,1158.0,0.0,11.2,1221.0,2.7,26.3
대정,20210425,17.4,13.3,347.0,24.2,1302.0,0.0,10.9,1043.0,3.8,343.7
월정,20210425,16.2,12.2,207.0,19.7,1319.0,0.0,8.3,1508.0,3.0,89.7
외도,20210425,16.0,10.3,604.0,22.4,1407.0,0.0,11.7,1446.0,2.4,70.8
새별오름,20210425,15.5,10.3,2255.0,21.3,1352.0,0.0,13.4,1301.0,3.9,33.8
제주가시리,20210425,15.5,11.4,2200.0,21.7,1152.0,0.0,6.5,1220.0,2.9,61.9
애월,20210425,16.1,12.6,622.0,19.0,1820.0,0.0,10.7,1442.0,3.4,47.8
중문,20210426,15.6,10.4,609.0,20.3,1455.0,0.0,12.0,1247.0,3.2,136.1
대흘,20210426,14.6,12.1,526.0,18.8,1316.0,0.0,10.0,1107.0,4.1,106.9
마라도,20210426,16.3,15.0,416.0,17.6,1307.0,0.0,16.3,440.0,10.8,83.4
제주남원,20210426,15.9,12.1,2341.0,20.2,1213.0,0.0,11.1,1353.0,3.6,89.4
월정,20210426,15.8,11.8,2350.0,19.2,1322.0,0.0,9.7,227.0,3.5,82.9
진달래밭,20210426,4.9,-0.6,2314.0,10.6,1602.0,0.0,6.7,1058.0,1.5,108.7
애월,20210426,15.4,10.8,2344.0,19.9,1354.0,0.0,10.3,1243.0,5.1,67.5
서광,20210426,15.1,9.4,531.0,21.2,1448.0,0.0,9.1,1307.0,1.8,152.4
구좌,20210426,16.0,14.2,431.0,19.1,1340.0,0.0,11.8,1253.0,5.8,77.7
외도,20210426,15.7,9.0,2325.0,21.5,1522.0,0.0,12.5,1259.0,4.0,114.1
중문,20210427,15.8,10.1,551.0,21.5,1254.0,0.5,7.5,31.0,1.7,107.2
어리목,20210427,11.4,4.3,31.0,17.8,1341.0,1.0,10.5,2134.0,1.7,231.8
제주남원,20210427,16.7,11.3,56.0,20.1,1459.0,0.5,4.9,805.0,1.5,109.5
외도,20210427,15.0,8.6,202.0,20.8,1339.0,1.0,4.9,1146.0,1.1,334.4
제주가시리,20210427,14.1,7.2,52.0,20.1,1315.0,1.5,5.6,1231.0,2.1,163.1
마라도,20210427,16.9,15.4,421.0,19.1,1311.0,0.5,11.3,47.0,4.8,104.9
서광,20210427,15.1,9.0,417.0,20.7,1307.0,0.5,7.3,1319.0,1.9,174.2
대정,20210427,16.4,12.4,515.0,20.4,1341.0,0.0,9.2,108.0,3.0,106.0
영실,20210427,9.6,6.0,3.0,14.8,1329.0,1.5,4.4,1700.0,1.2,132.2
애월,20210427,15.5,10.3,52.0,20.9,1325.0,1.5,4.7,1236.0,1.3,309.4
제주남원,20210428,17.1,14.2,616.0,21.6,1333.0,0.5,6.0,1446.0,1.3,103.0
월정,20210428,16.5,14.5,8.0,20.8,1342.0,0.0,5.3,1347.0,2.0,2.1
중문,20210428,16.4,14.2,556.0,20.2,1329.0,0.0,4.3,1404.0,1.3,226.5
어리목,20210428,11.1,7.2,2129.0,17.1,1223.0,0.0,8.0,5.0,1.1,240.1
대정,20210428,16.7,14.8,2358.0,20.1,1345.0,0.5,6.5,1702.0,1.7,338.3
영실,20210428,9.9,7.7,2100.0,15.4,1317.0,0.0,4.4,317.0,1.0,298.1
새별오름,20210428,14.4,12.1,2311.0,18.6,1300.0,0.0,8.4,1634.0,2.3,19.7
대흘,20210428,16.0,14.0,5.0,20.5,1240.0,0.0,5.9,1241.0,1.4,39.4
마라도,20210428,17.2,15.9,2.0,20.5,1335.0,0.0,7.7,1745.0,2.0,346.7
서광,20210428,15.7,13.7,2333.0,20.5,1300.0,0.0,6.1,1716.0,1.4,302.5
대흘,20210429,18.0,13.1,516.0,22.0,1723.0,0.0,13.0,2332.0,3.5,300.9
마라도,20210429,16.7,14.7,437.0,18.3,1417.0,0.0,16.5,2354.0,5.6,278.8
월정,20210429,17.3,14.4,622.0,22.7,2327.0,0.0,13.5,2352.0,4.6,286.5
진달래밭,20210429,8.4,4.9,2356.0,12.6,1224.0,0.5,15.1,2340.0,4.4,236.8
애월,20210429,17.4,14.3,426.0,21.4,1707.0,1.0,10.3,2152.0,3.6,210.9
서광,20210429,16.2,12.6,231.0,21.2,1251.0,1.0,9.3,2358.0,2.3,264.3
어리목,20210429,11.6,8.3,35.0,16.0,1553.0,0.5,16.4,2204.0,3.7,233.8
제주남원,20210429,17.5,14.6,633.0,21.7,1151.0,0.0,11.8,2209.0,2.6,300.0
대정,20210429,16.5,13.6,442.0,19.2,1343.0,0.5,14.3,2350.0,3.8,247.0
외도,20210429,18.0,13.1,441.0,23.3,1549.0,0.5,14.6,2144.0,3.4,196.1
월정,20210430,15.6,11.8,2029.0,19.3,4.0,12.0,16.9,57.0,4.9,195.1
영실,20210430,8.9,4.7,112.0,14.3,1655.0,17.0,8.7,2353.0,2.5,120.9
애월,20210430,15.9,11.1,2303.0,18.7,1503.0,13.5,12.7,36.0,4.4,185.6
서광,20210430,15.9,9.7,2235.0,20.5,1238.0,8.0,11.5,2224.0,2.5,0.0
어리목,20210430,11.1,6.2,2022.0,15.6,1629.0,17.5,16.0,2316.0,4.3,240.7
제주남원,20210430,16.6,11.5,2333.0,21.3,1527.0,3.0,12.4,18.0,3.4,241.3
외도,20210430,15.2,9.9,2255.0,19.6,1122.0,15.0,17.8,42.0,3.9,206.7
중문,20210430,16.9,11.9,153.0,23.4,1439.0,6.5,11.5,1238.0,2.7,318.2
대흘,20210430,15.1,9.8,2229.0,19.1,1047.0,12.5,12.2,52.0,4.7,230.6
마라도,20210430,16.7,13.1,1921.0,18.5,1759.0,6.0,20.6,2340.0,7.0,106.0
중문,20210501,12.6,9.0,2357.0,16.0,1250.0,15.5,18.4,1357.0,4.2,326.9
제주남원,20210501,13.7,9.4,2252.0,18.4,937.0,13.5,14.1,1441.0,3.3,241.0
외도,20210501,11.9,9.3,410.0,15.1,1430.0,14.5,10.6,1416.0,3.5,325.2
진달래밭,20210501,2.1,-1.0,0.0,8.4,307.0,21.0,17.2,1736.0,4.6,341.6
새별오름,20210501,9.5,7.5,2351.0,14.1,6.0,25.5,20.5,9.0,5.0,149.1
서광,20210501,11.4,9.1,2333.0,14.9,8.0,15.0,12.2,1249.0,3.7,8.9
대정,20210501,12.9,11.0,357.0,15.4,1347.0,16.5,13.5,39.0,5.5,85.2
영실,20210501,3.6,1.4,1903.0,8.8,8.0,18.0,9.0,1513.0,3.4,320.6
애월,20210501,13.1,10.4,432.0,16.0,1151.0,14.5,10.8,1609.0,4.8,340.3
대흘,20210501,11.2,10.0,21.0,13.5,1546.0,8.0,13.1,1435.0,5.4,329.1
대흘,20210502,11.5,7.3,2340.0,14.3,1631.0,0.0,11.6,1001.0,4.7,326.3
외도,20210502,11.9,7.2,2255.0,15.2,1307.0,0.0,9.9,456.0,3.0,340.2
새별오름,20210502,9.1,4.4,2330.0,12.3,1611.0,0.0,17.8,1105.0,5.7,351.6
애월,20210502,13.5,9.0,2358.0,17.3,1406.0,0.0,10.2,456.0,3.5,343.1
마라도,20210502,14.1,12.7,2155.0,15.2,452.0,0.0,15.1,537.0,9.2,310.7
서광,20210502,11.8,6.9,2317.0,14.7,1349.0,0.0,13.5,1253.0,3.5,327.2
어리목,20210502,4.4,0.2,2214.0,9.6,1450.0,0.0,8.1,505.0,1.4,248.9
제주가시리,20210502,10.9,6.5,2300.0,14.6,1459.0,0.5,8.5,937.0,4.0,317.8
중문,20210502,13.6,8.5,29.0,19.2,1455.0,0.0,18.0,1039.0,3.3,320.4
제주남원,20210502,14.1,7.4,112.0,19.4,1529.0,0.0,13.9,1107.0,3.3,346.4
마라도,20210503,16.0,12.1,504.0,18.6,1343.0,0.0,9.4,2051.0,3.9,156.4
서광,20210503,14.6,7.7,430.0,17.8,1309.0,0.0,8.4,2043.0,3.4,115.4
어리목,20210503,10.1,-0.6,216.0,16.4,1316.0,0.0,9.4,2059.0,1.3,190.5
월정,20210503,15.2,7.5,523.0,21.6,1317.0,0.0,10.5,2155.0,2.9,155.5
외도,20210503,12.9,5.0,532.0,18.2,1355.0,0.0,5.2,1428.0,1.5,6.0
영실,20210503,9.6,0.9,239.0,15.6,1402.0,0.0,5.1,2007.0,1.5,171.6
새별오름,20210503,12.8,4.3,413.0,17.6,1059.0,0.0,17.3,2209.0,5.2,143.4
제주남원,20210503,15.4,8.3,529.0,19.4,1504.0,0.0,6.2,1216.0,2.2,226.1
애월,20210503,14.5,7.3,436.0,18.2,2351.0,0.0,7.2,2241.0,2.2,180.0
중문,20210503,15.1,9.3,154.0,18.6,1420.0,0.0,6.6,25.0,2.0,318.0
중문,20210504,17.8,16.0,0.0,19.6,903.0,59.5,13.1,2321.0,3.4,323.5
대흘,20210504,17.6,11.7,12.0,20.9,954.0,28.0,16.2,1359.0,4.3,160.3
어리목,20210504,13.4,8.6,35.0,15.6,740.0,144.0,21.4,1328.0,5.6,239.9
외도,20210504,17.9,11.6,52.0,21.3,1012.0,25.5,16.5,1620.0,3.4,224.1
영실,20210504,11.2,8.8,108.0,13.3,1904.0,276.0,11.3,1255.0,3.5,143.4
새별오름,20210504,16.1,14.2,2312.0,17.2,1728.0,177.5,21.2,1443.0,8.3,165.9
제주가시리,20210504,16.9,14.3,41.0,18.1,1921.0,137.5,9.9,1449.0,4.5,163.1
제주남원,20210504,18.5,16.1,3.0,20.5,930.0,52.0,15.5,1717.0,3.9,162.8
마라도,20210504,18.1,16.2,2357.0,19.2,1100.0,50.5,17.2,1534.0,7.2,161.6
서광,20210504,17.1,14.5,0.0,18.6,907.0,95.5,14.8,1343.0,4.6,152.6
제주남원,20210505,18.8,12.4,2331.0,25.3,1326.0,0.0,13.8,539.0,3.7,330.3
구좌,20210505,15.4,11.4,2332.0,20.5,1338.0,0.5,16.6,339.0,6.7,301.0
영실,20210505,9.9,7.0,550.0,13.2,1235.0,0.5,11.3,715.0,4.4,351.6
새별오름,20210505,13.6,,,,,0.0,,,,
제주가시리,20210505,15.5,9.9,2045.0,21.2,1246.0,1.0,10.3,342.0,4.7,295.3
중문,20210505,18.2,12.7,2256.0,23.8,1237.0,0.0,16.8,52.0,3.8,322.9
서광,20210505,15.5,11.3,620.0,20.3,1228.0,0.5,12.4,343.0,3.8,1.7
어리목,20210505,9.4,4.4,2115.0,16.3,1220.0,1.0,6.7,926.0,1.3,92.1
대정,20210505,14.9,11.4,2356.0,18.7,1419.0,0.0,12.6,226.0,4.9,330.8
외도,20210505,14.9,9.0,2306.0,20.9,1216.0,0.0,7.4,934.0,1.4,337.5
제주남원,20210506,16.7,9.3,446.0,21.8,1349.0,0.0,4.2,1438.0,1.6,188.5
새별오름,20210506,15.6,9.8,313.0,20.5,1337.0,0.0,12.5,1842.0,4.3,160.3
중문,20210506,16.9,11.7,535.0,21.7,1319.0,0.0,5.3,1210.0,1.7,127.5
마라도,20210506,17.6,14.0,539.0,20.1,1100.0,0.0,6.2,6.0,2.9,306.8
서광,20210506,16.2,8.7,443.0,21.4,1426.0,0.0,6.7,1204.0,2.9,144.3
구좌,20210506,16.9,6.7,530.0,23.2,1423.0,0.0,9.1,1232.0,3.2,123.7
외도,20210506,16.1,6.9,254.0,22.0,1402.0,0.0,5.3,1212.0,1.4,13.9
영실,20210506,11.8,5.7,530.0,16.7,1428.0,0.0,6.9,2.0,2.0,11.3
진달래밭,20210506,10.7,4.7,604.0,15.9,1404.0,0.0,15.7,2343.0,3.6,235.5
제주가시리,20210506,15.3,6.3,550.0,21.0,1144.0,0.0,5.2,1339.0,2.6,129.4
어리목,20210507,14.0,8.7,0.0,19.0,1146.0,0.0,13.2,230.0,4.5,258.8
구좌,20210507,18.8,12.6,2336.0,27.5,1313.0,0.0,15.0,1356.0,5.2,294.9
대정,20210507,17.0,12.0,2335.0,20.5,1413.0,0.0,11.4,20.0,3.8,121.0
월정,20210507,17.9,11.5,2350.0,24.9,1128.0,0.0,13.9,1421.0,4.3,289.8
외도,20210507,18.2,9.4,2314.0,25.9,1155.0,0.0,12.0,1322.0,3.6,271.5
진달래밭,20210507,12.3,8.5,14.0,16.3,1456.0,0.0,15.3,1450.0,5.9,275.8
새별오름,20210507,15.7,9.0,2206.0,22.7,1147.0,0.0,13.7,6.0,4.9,165.9
제주가시리,20210507,17.6,10.3,0.0,25.1,1212.0,0.0,7.0,628.0,3.7,188.4
대흘,20210507,17.7,11.0,2339.0,25.6,1240.0,0.0,12.4,1342.0,3.5,295.3
영실,20210507,12.6,9.5,321.0,17.7,1136.0,0.0,8.6,1729.0,2.1,11.3
중문,20210508,16.6,10.5,427.0,21.1,1129.0,0.0,4.7,2353.0,1.3,323.8
대흘,20210508,16.8,8.2,158.0,23.2,1449.0,0.0,8.1,2316.0,2.1,309.4
마라도,20210508,17.1,14.5,231.0,20.0,1226.0,0.0,9.1,1850.0,3.8,250.6
어리목,20210508,12.8,5.0,455.0,18.0,1305.0,0.0,14.2,1504.0,3.4,239.3
영실,20210508,11.2,7.9,310.0,15.7,1136.0,0.0,5.2,2358.0,1.5,326.3
새별오름,20210508,15.1,8.2,315.0,20.8,1215.0,0.0,10.8,1346.0,3.2,202.5
월정,20210508,16.3,8.8,432.0,20.6,1557.0,0.0,9.9,2314.0,2.0,318.9
외도,20210508,17.3,6.9,542.0,25.4,1237.0,0.0,12.5,1551.0,2.8,238.1
진달래밭,20210508,12.1,3.5,135.0,15.3,938.0,0.0,15.3,1443.0,4.9,246.3
서광,20210508,16.0,8.3,148.0,21.2,1218.0,0.0,6.7,1633.0,1.9,188.3
대흘,20210509,18.3,13.4,558.0,23.5,1603.0,0.0,6.2,1306.0,1.9,64.7
마라도,20210509,18.1,15.5,539.0,20.8,1426.0,0.0,8.3,546.0,3.9,324.6
진달래밭,20210509,13.9,9.6,8.0,18.4,1219.0,0.0,12.1,111.0,3.5,300.1
새별오름,20210509,17.7,11.8,453.0,24.0,1354.0,0.0,7.5,1234.0,2.7,14.1
어리목,20210509,15.0,8.7,552.0,20.5,1342.0,0.0,5.2,1004.0,1.2,249.1
제주남원,20210509,18.7,13.5,329.0,25.9,1224.0,0.0,8.3,1336.0,1.6,106.0
대정,20210509,18.2,14.2,542.0,22.4,1601.0,0.0,7.8,605.0,2.7,333.9
월정,20210509,17.9,14.7,2306.0,22.0,1457.0,0.0,9.1,145.0,2.6,303.7
영실,20210509,15.0,9.7,1.0,19.9,1300.0,0.0,5.3,1154.0,1.8,191.3
중문,20210509,17.9,13.9,446.0,22.5,1232.0,0.0,6.5,57.0,1.4,325.3
서광,20210510,19.6,15.3,547.0,24.4,1321.0,0.0,6.6,2306.0,2.7,125.4
어리목,20210510,18.3,13.6,2005.0,22.7,1155.0,0.0,9.7,529.0,2.7,246.7
제주남원,20210510,19.3,13.6,512.0,24.4,1202.0,0.0,5.6,608.0,1.4,300.0
영실,20210510,15.4,12.9,426.0,19.5,1213.0,0.0,5.3,2056.0,1.5,129.4
새별오름,20210510,19.7,16.2,328.0,24.2,1403.0,0.0,13.5,2102.0,4.7,149.1
제주가시리,20210510,17.9,13.2,535.0,24.1,1254.0,0.0,5.3,1234.0,2.9,149.1
중문,20210510,19.6,14.7,526.0,25.9,1314.0,0.0,6.5,1530.0,1.9,139.9
마라도,20210510,19.1,17.3,447.0,21.0,1336.0,0.0,9.0,2029.0,4.1,86.3
구좌,20210510,19.6,16.6,200.0,24.1,1056.0,0.0,10.3,1537.0,3.4,124.9
월정,20210510,19.3,14.4,527.0,24.3,1533.0,0.0,9.6,1453.0,2.8,119.2
서광,20210511,20.5,18.4,2319.0,23.5,1049.0,2.5,11.5,1518.0,3.8,109.1
어리목,20210511,16.5,10.8,414.0,22.7,1254.0,1.0,15.9,2239.0,2.0,149.7
제주남원,20210511,18.4,17.2,1715.0,20.5,304.0,14.5,9.4,1337.0,2.8,80.8
대정,20210511,20.0,18.3,1837.0,21.9,922.0,2.5,15.8,1330.0,6.9,85.4
영실,20210511,14.3,11.9,2323.0,19.8,1133.0,15.5,7.5,2337.0,2.8,143.4
구좌,20210511,18.1,17.1,1939.0,20.5,1.0,0.0,14.1,1102.0,6.5,78.5
월정,20210511,18.1,16.9,1933.0,21.4,36.0,1.5,12.7,2133.0,5.0,118.7
외도,20210511,18.5,15.6,312.0,20.7,1243.0,0.5,16.4,1131.0,3.6,97.4
중문,20210511,20.1,17.8,1841.0,22.2,935.0,3.5,15.4,1426.0,3.8,112.8
대흘,20210511,17.2,16.1,2059.0,19.4,1.0,1.5,11.3,2014.0,4.5,149.1
중문,20210512,21.2,16.3,2310.0,26.8,1052.0,0.0,13.1,1159.0,3.5,114.5
서광,20210512,19.3,15.5,559.0,24.9,1255.0,0.0,10.7,10.0,2.1,79.9
마라도,20210512,18.7,17.2,456.0,20.1,1322.0,0.0,19.0,104.0,11.7,107.2
어리목,20210512,15.4,13.9,552.0,18.6,1302.0,1.0,12.3,105.0,3.7,78.2
구좌,20210512,17.9,16.4,313.0,20.1,1301.0,0.0,14.1,801.0,6.9,71.4
대정,20210512,20.0,16.7,516.0,24.5,1238.0,0.0,16.2,19.0,4.1,84.6
월정,20210512,17.9,16.3,315.0,19.4,1248.0,0.5,13.3,813.0,5.6,82.9
외도,20210512,17.8,15.6,403.0,21.0,1359.0,0.0,14.5,238.0,5.2,61.2
새별오름,20210512,18.3,13.6,559.0,24.5,1337.0,0.5,18.9,1246.0,4.4,67.5
제주가시리,20210512,15.1,14.1,422.0,16.5,1326.0,0.5,6.2,1133.0,3.1,11.3
중문,20210513,19.0,15.5,505.0,23.6,1150.0,0.0,5.8,1259.0,1.5,187.2
구좌,20210513,19.1,17.5,231.0,21.4,1201.0,0.0,8.9,1048.0,3.0,49.8
월정,20210513,19.1,17.5,221.0,21.2,1602.0,0.0,6.1,3.0,1.8,83.0
진달래밭,20210513,12.8,10.1,5.0,17.4,1400.0,0.0,9.6,1005.0,2.3,19.6
제주가시리,20210513,18.0,15.0,320.0,21.7,1531.0,0.0,5.5,1202.0,2.3,22.5
애월,20210513,18.8,17.6,5.0,21.3,928.0,0.0,9.1,1122.0,4.4,112.5
마라도,20210513,19.2,17.4,342.0,21.4,1404.0,0.0,13.6,29.0,3.5,106.3
서광,20210513,18.3,14.1,541.0,22.9,1206.0,0.0,4.8,751.0,1.3,172.3
어리목,20210513,16.6,13.0,2332.0,22.3,1159.0,0.0,9.8,53.0,2.9,92.3
대정,20210513,19.0,16.4,407.0,22.0,1350.0,0.0,8.2,321.0,2.8,238.4
중문,20210514,20.9,17.3,1.0,23.8,942.0,0.0,8.4,1245.0,2.6,136.9
대흘,20210514,19.9,17.3,517.0,22.7,1405.0,0.0,12.0,2250.0,3.4,199.7
서광,20210514,20.4,16.9,302.0,24.4,1251.0,0.5,8.4,2047.0,2.2,135.0
월정,20210514,19.4,17.7,332.0,22.5,2304.0,0.5,8.3,2326.0,2.8,151.3
외도,20210514,20.3,17.3,442.0,24.6,1311.0,0.0,5.0,1045.0,0.8,22.9
진달래밭,20210514,15.4,10.7,534.0,19.2,1358.0,0.5,9.4,2342.0,2.4,245.5
마라도,20210514,19.5,18.0,515.0,20.5,1542.0,0.0,10.2,2029.0,5.4,103.2
어리목,20210514,17.0,12.2,46.0,21.3,2317.0,0.5,9.0,2345.0,1.0,227.7
제주남원,20210514,20.5,18.7,602.0,24.0,1240.0,0.0,5.8,1128.0,2.0,93.0
영실,20210514,16.6,12.2,1.0,21.8,1335.0,1.0,4.8,1227.0,0.9,149.1
중문,20210515,22.1,20.5,753.0,24.6,1410.0,7.5,6.2,1036.0,1.7,318.6
월정,20210515,21.6,19.4,817.0,26.8,1354.0,4.0,9.1,308.0,2.4,172.9
영실,20210515,16.9,15.5,1031.0,18.5,2158.0,25.5,6.9,1032.0,1.9,28.1
대흘,20210515,23.9,19.3,558.0,29.6,1355.0,3.0,10.9,127.0,2.3,213.8
마라도,20210515,20.7,19.6,1.0,24.2,1447.0,2.5,9.4,38.0,3.2,96.3
서광,20210515,21.4,20.1,827.0,23.5,1403.0,13.5,8.9,316.0,3.0,114.4
대정,20210515,21.0,19.5,817.0,23.3,1300.0,7.0,10.1,13.0,4.3,100.0
진달래밭,20210515,16.4,14.6,159.0,19.9,1352.0,32.0,16.3,2343.0,5.7,241.3
새별오름,20210515,20.6,18.9,19.0,22.5,1410.0,21.0,14.9,2147.0,5.8,165.9
애월,20210515,24.1,19.3,529.0,28.1,1356.0,2.0,10.6,2205.0,4.3,185.6
중문,20210516,20.2,18.4,2349.0,22.7,1517.0,19.0,7.9,1329.0,1.4,230.0
마라도,20210516,19.8,17.7,2350.0,20.8,1154.0,6.5,14.0,1321.0,5.4,242.6
구좌,20210516,22.0,18.6,2359.0,24.7,1234.0,8.0,16.0,921.0,4.2,222.2
월정,20210516,22.1,17.6,2350.0,27.0,922.0,22.5,12.7,751.0,3.4,192.5
제주남원,20210516,20.3,18.7,2350.0,21.1,804.0,6.5,11.9,1347.0,3.3,276.7
외도,20210516,22.5,16.7,0.0,27.6,1245.0,33.0,16.2,828.0,5.1,184.9
영실,20210516,16.4,15.5,1341.0,17.3,821.0,64.0,7.5,8.0,2.1,132.2
애월,20210516,21.9,17.0,2343.0,25.3,1623.0,37.0,11.1,1718.0,5.3,202.5
대흘,20210516,22.1,17.6,2359.0,26.4,1247.0,16.5,13.3,1625.0,2.8,250.3
서광,20210516,19.6,16.6,2357.0,22.7,1528.0,28.0,8.8,141.0,2.7,145.8
중문,20210517,16.8,14.1,2345.0,21.0,1331.0,3.0,13.7,1407.0,4.3,311.6
대흘,20210517,15.5,13.9,2324.0,17.5,1.0,3.5,8.5,446.0,4.2,292.5
외도,20210517,15.6,14.1,2340.0,17.6,1313.0,3.5,7.9,402.0,2.7,262.6
진달래밭,20210517,13.4,8.1,2359.0,19.0,1422.0,6.0,14.9,145.0,3.9,241.9
어리목,20210517,13.8,9.7,2348.0,17.2,1.0,4.0,8.4,103.0,2.2,245.1
제주남원,20210517,19.0,15.9,2310.0,22.0,1400.0,3.0,8.1,216.0,1.7,269.5
구좌,20210517,16.6,14.6,2355.0,19.0,1328.0,3.5,14.3,1302.0,6.1,297.5
대정,20210517,16.0,13.8,2350.0,18.4,1602.0,1.0,9.1,703.0,4.5,291.2
영실,20210517,13.7,10.5,2318.0,17.2,1416.0,4.0,6.8,555.0,2.1,320.6
제주가시리,20210517,17.5,13.3,2250.0,21.4,1156.0,2.0,7.2,438.0,2.6,292.5
마라도,20210518,17.3,15.8,145.0,18.6,1623.0,0.0,10.0,1618.0,5.7,298.1
서광,20210518,16.5,13.6,143.0,21.1,1417.0,0.0,8.8,1339.0,2.7,321.3
제주남원,20210518,18.0,15.2,318.0,21.9,1258.0,0.0,7.2,1904.0,1.5,145.4
월정,20210518,17.5,14.4,435.0,20.9,1454.0,0.0,10.1,1238.0,4.1,305.3
영실,20210518,12.1,8.8,532.0,17.5,1327.0,0.0,5.8,1759.0,1.1,11.3
진달래밭,20210518,,,,,,0.0,,,,
제주가시리,20210518,16.1,12.0,228.0,21.4,1315.0,0.0,6.2,1735.0,2.5,292.5
애월,20210518,16.8,13.6,326.0,20.1,1315.0,0.0,5.1,1607.0,1.7,295.3
중문,20210518,18.4,14.2,106.0,24.5,1406.0,0.0,11.4,1652.0,2.1,325.2
대흘,20210518,16.9,13.4,237.0,21.4,1452.0,0.0,8.4,1155.0,3.2,298.1
대정,20210519,19.0,14.5,553.0,24.4,1058.0,0.0,7.2,1132.0,2.2,129.3
외도,20210519,18.3,13.0,550.0,22.0,1401.0,0.0,5.6,1258.0,1.1,34.2
진달래밭,20210519,,,,,,0.0,,,,
새별오름,20210519,18.0,12.5,215.0,23.6,1157.0,0.0,10.1,1114.0,2.7,19.7
애월,20210519,18.1,13.7,551.0,20.4,1016.0,0.0,4.8,1312.0,1.6,70.3
중문,20210519,18.8,15.1,623.0,22.7,1055.0,0.0,5.1,313.0,1.4,327.3
서광,20210519,18.8,14.1,122.0,24.5,1142.0,0.0,6.7,338.0,1.9,10.0
어리목,20210519,14.3,8.2,538.0,21.0,1207.0,0.0,6.7,958.0,1.2,41.1
제주남원,20210519,18.9,15.6,518.0,22.9,1235.0,0.0,4.1,1224.0,1.2,162.6
월정,20210519,18.4,14.2,558.0,22.0,1357.0,0.0,5.4,312.0,2.2,304.0
대흘,20210520,16.9,14.6,2152.0,21.1,1527.0,24.0,10.0,1710.0,3.5,289.7
어리목,20210520,14.0,9.3,2359.0,19.4,1342.0,33.0,16.9,1112.0,5.3,241.7
제주남원,20210520,17.7,16.1,2352.0,20.1,1633.0,37.0,10.6,1545.0,3.0,281.2
대정,20210520,17.2,14.9,533.0,19.9,941.0,17.0,13.3,857.0,4.5,96.0
제주가시리,20210520,16.6,14.6,409.0,20.6,1606.0,46.5,8.2,0.0,2.4,295.3
애월,20210520,17.5,15.6,534.0,23.3,1312.0,25.0,9.6,1522.0,3.0,264.4
마라도,20210520,18.0,15.9,333.0,20.4,1100.0,24.0,15.7,807.0,8.1,101.0
서광,20210520,16.5,13.8,423.0,20.8,937.0,20.0,10.0,830.0,2.7,93.1
구좌,20210520,18.0,15.3,2248.0,23.2,1439.0,27.0,13.2,2055.0,4.3,302.6
외도,20210520,17.2,15.0,500.0,22.2,1436.0,23.5,11.8,1443.0,2.4,256.6
중문,20210521,17.7,14.1,2127.0,23.0,1327.0,0.0,12.8,1011.0,3.2,320.2
마라도,20210521,17.5,16.6,827.0,18.5,1119.0,0.0,13.9,315.0,7.4,289.5
대정,20210521,17.4,14.3,2249.0,20.5,1340.0,0.0,11.7,1005.0,4.6,331.9
